filename,stalled,url,project_id,num_frames,crowd_score,tier1,micro,nano,fold
217626.mp4,1,s3://drivendata-competition-clog-loss/train/217626.mp4,L,101,0.0,True,True,True,0
217909.mp4,0,s3://drivendata-competition-clog-loss/train/217909.mp4,F,66,0.0,True,True,True,0
218702.mp4,1,s3://drivendata-competition-clog-loss/train/218702.mp4,G,131,1.0,True,True,True,3
218864.mp4,0,s3://drivendata-competition-clog-loss/train/218864.mp4,L,78,0.0,True,True,True,2
218964.mp4,1,s3://drivendata-competition-clog-loss/train/218964.mp4,G,56,0.8142,True,True,True,0
219108.mp4,0,s3://drivendata-competition-clog-loss/train/219108.mp4,C,46,0.0,True,True,True,0
219450.mp4,1,s3://drivendata-competition-clog-loss/train/219450.mp4,E,53,1.0,True,True,True,4
219625.mp4,0,s3://drivendata-competition-clog-loss/train/219625.mp4,L,48,0.0,True,True,True,0
219910.mp4,1,s3://drivendata-competition-clog-loss/train/219910.mp4,L,80,0.0,True,True,True,3
220480.mp4,0,s3://drivendata-competition-clog-loss/train/220480.mp4,J,70,0.0,True,True,True,4
221212.mp4,0,s3://drivendata-competition-clog-loss/train/221212.mp4,C,75,0.0,True,True,True,2
221439.mp4,0,s3://drivendata-competition-clog-loss/train/221439.mp4,D,45,0.0,True,True,True,2
223214.mp4,1,s3://drivendata-competition-clog-loss/train/223214.mp4,I,185,0.783171,True,True,True,1
223286.mp4,1,s3://drivendata-competition-clog-loss/train/223286.mp4,I,41,0.7887350000000001,True,True,True,4
224864.mp4,0,s3://drivendata-competition-clog-loss/train/224864.mp4,G,50,0.0,True,True,True,3
225338.mp4,0,s3://drivendata-competition-clog-loss/train/225338.mp4,J,60,0.0,True,True,True,1
225557.mp4,1,s3://drivendata-competition-clog-loss/train/225557.mp4,J,56,0.784362,True,True,True,1
225618.mp4,0,s3://drivendata-competition-clog-loss/train/225618.mp4,C,62,0.0,True,True,True,1
226702.mp4,0,s3://drivendata-competition-clog-loss/train/226702.mp4,J,51,0.0,True,True,True,4
227002.mp4,1,s3://drivendata-competition-clog-loss/train/227002.mp4,K,63,1.0,True,True,True,0
227663.mp4,1,s3://drivendata-competition-clog-loss/train/227663.mp4,L,68,0.0,True,True,True,1
228291.mp4,1,s3://drivendata-competition-clog-loss/train/228291.mp4,G,64,1.0,True,True,True,1
228361.mp4,1,s3://drivendata-competition-clog-loss/train/228361.mp4,F,62,0.786927,True,True,True,1
228912.mp4,0,s3://drivendata-competition-clog-loss/train/228912.mp4,I,40,0.0,True,True,True,4
229432.mp4,1,s3://drivendata-competition-clog-loss/train/229432.mp4,K,81,0.9125530000000001,True,True,True,1
230036.mp4,1,s3://drivendata-competition-clog-loss/train/230036.mp4,C,68,1.0,True,True,True,4
230321.mp4,0,s3://drivendata-competition-clog-loss/train/230321.mp4,K,61,0.0,True,True,True,1
230913.mp4,1,s3://drivendata-competition-clog-loss/train/230913.mp4,G,57,0.710912,True,True,True,0
231046.mp4,1,s3://drivendata-competition-clog-loss/train/231046.mp4,A,66,1.0,True,True,True,1
231245.mp4,0,s3://drivendata-competition-clog-loss/train/231245.mp4,G,52,0.0,True,True,True,1
231285.mp4,1,s3://drivendata-competition-clog-loss/train/231285.mp4,C,75,1.0,True,True,True,2
231751.mp4,1,s3://drivendata-competition-clog-loss/train/231751.mp4,J,62,0.103664,True,True,True,3
232105.mp4,1,s3://drivendata-competition-clog-loss/train/232105.mp4,C,101,1.0,True,True,True,2
232185.mp4,0,s3://drivendata-competition-clog-loss/train/232185.mp4,F,54,0.0,True,True,True,0
232341.mp4,1,s3://drivendata-competition-clog-loss/train/232341.mp4,A,70,1.0,True,True,True,3
232595.mp4,0,s3://drivendata-competition-clog-loss/train/232595.mp4,F,73,0.0,True,True,True,2
232606.mp4,1,s3://drivendata-competition-clog-loss/train/232606.mp4,A,36,0.758882,True,True,True,0
232767.mp4,1,s3://drivendata-competition-clog-loss/train/232767.mp4,M,58,1.0,True,True,True,2
233960.mp4,1,s3://drivendata-competition-clog-loss/train/233960.mp4,L,74,0.0,True,True,True,1
234778.mp4,0,s3://drivendata-competition-clog-loss/train/234778.mp4,C,54,0.0,True,True,True,1
235386.mp4,0,s3://drivendata-competition-clog-loss/train/235386.mp4,C,52,0.0,True,True,True,0
235669.mp4,0,s3://drivendata-competition-clog-loss/train/235669.mp4,C,51,0.0,True,True,True,2
235950.mp4,0,s3://drivendata-competition-clog-loss/train/235950.mp4,L,89,0.0,True,True,True,1
237669.mp4,1,s3://drivendata-competition-clog-loss/train/237669.mp4,L,65,0.0,True,True,True,3
237693.mp4,0,s3://drivendata-competition-clog-loss/train/237693.mp4,J,81,0.0,True,True,True,1
237804.mp4,0,s3://drivendata-competition-clog-loss/train/237804.mp4,H,55,0.0,True,True,True,4
238787.mp4,0,s3://drivendata-competition-clog-loss/train/238787.mp4,A,27,0.0,True,True,True,0
238800.mp4,1,s3://drivendata-competition-clog-loss/train/238800.mp4,H,61,1.0,True,True,True,4
239521.mp4,0,s3://drivendata-competition-clog-loss/train/239521.mp4,K,77,0.0,True,True,True,1
239613.mp4,1,s3://drivendata-competition-clog-loss/train/239613.mp4,G,64,1.0,True,True,True,1
240000.mp4,0,s3://drivendata-competition-clog-loss/train/240000.mp4,G,27,0.0,True,True,True,3
240586.mp4,1,s3://drivendata-competition-clog-loss/train/240586.mp4,F,50,0.796788,True,True,True,1
240744.mp4,0,s3://drivendata-competition-clog-loss/train/240744.mp4,L,56,0.0,True,True,True,1
241733.mp4,1,s3://drivendata-competition-clog-loss/train/241733.mp4,G,68,0.851777,True,True,True,1
242497.mp4,1,s3://drivendata-competition-clog-loss/train/242497.mp4,I,59,0.756966,True,True,True,3
242778.mp4,1,s3://drivendata-competition-clog-loss/train/242778.mp4,G,53,0.8136260000000001,True,True,True,1
243359.mp4,0,s3://drivendata-competition-clog-loss/train/243359.mp4,G,100,0.0,True,True,True,2
244189.mp4,0,s3://drivendata-competition-clog-loss/train/244189.mp4,M,49,0.0,True,True,True,1
244519.mp4,1,s3://drivendata-competition-clog-loss/train/244519.mp4,G,67,1.0,True,True,True,1
245821.mp4,1,s3://drivendata-competition-clog-loss/train/245821.mp4,L,67,0.0,True,True,True,2
245991.mp4,1,s3://drivendata-competition-clog-loss/train/245991.mp4,M,50,1.0,True,True,True,4
247146.mp4,0,s3://drivendata-competition-clog-loss/train/247146.mp4,L,64,0.0,True,True,True,1
247411.mp4,1,s3://drivendata-competition-clog-loss/train/247411.mp4,G,56,0.8237049999999999,True,True,True,1
247981.mp4,0,s3://drivendata-competition-clog-loss/train/247981.mp4,M,55,0.0,True,True,True,1
248582.mp4,0,s3://drivendata-competition-clog-loss/train/248582.mp4,G,53,0.0,True,True,True,2
248694.mp4,0,s3://drivendata-competition-clog-loss/train/248694.mp4,F,80,0.0,True,True,True,3
248955.mp4,1,s3://drivendata-competition-clog-loss/train/248955.mp4,L,79,0.0,True,True,True,2
249534.mp4,1,s3://drivendata-competition-clog-loss/train/249534.mp4,G,50,0.772039,True,True,True,4
250781.mp4,0,s3://drivendata-competition-clog-loss/train/250781.mp4,L,80,0.0,True,True,True,2
251166.mp4,1,s3://drivendata-competition-clog-loss/train/251166.mp4,A,54,1.0,True,True,True,0
251227.mp4,1,s3://drivendata-competition-clog-loss/train/251227.mp4,G,85,0.7862899999999999,True,True,True,3
252164.mp4,1,s3://drivendata-competition-clog-loss/train/252164.mp4,L,54,0.0,True,True,True,3
252278.mp4,1,s3://drivendata-competition-clog-loss/train/252278.mp4,G,62,0.801078,True,True,True,0
252558.mp4,1,s3://drivendata-competition-clog-loss/train/252558.mp4,H,59,1.0,True,True,True,4
252774.mp4,0,s3://drivendata-competition-clog-loss/train/252774.mp4,D,54,0.0,True,True,True,0
252852.mp4,1,s3://drivendata-competition-clog-loss/train/252852.mp4,H,84,1.0,True,True,True,4
252943.mp4,0,s3://drivendata-competition-clog-loss/train/252943.mp4,A,46,0.0,True,True,True,1
252989.mp4,0,s3://drivendata-competition-clog-loss/train/252989.mp4,G,40,0.0,True,True,True,2
253736.mp4,0,s3://drivendata-competition-clog-loss/train/253736.mp4,J,46,0.15120799999999998,True,True,True,1
254640.mp4,1,s3://drivendata-competition-clog-loss/train/254640.mp4,L,66,0.0,True,True,True,2
254872.mp4,0,s3://drivendata-competition-clog-loss/train/254872.mp4,J,59,0.0,True,True,True,1
255861.mp4,1,s3://drivendata-competition-clog-loss/train/255861.mp4,G,61,0.928895,True,True,True,0
255968.mp4,0,s3://drivendata-competition-clog-loss/train/255968.mp4,A,52,0.0,True,True,True,1
256414.mp4,1,s3://drivendata-competition-clog-loss/train/256414.mp4,G,73,1.0,True,True,True,0
256417.mp4,1,s3://drivendata-competition-clog-loss/train/256417.mp4,F,81,0.9123030000000001,True,True,True,0
256769.mp4,0,s3://drivendata-competition-clog-loss/train/256769.mp4,K,74,0.0,True,True,True,1
257264.mp4,0,s3://drivendata-competition-clog-loss/train/257264.mp4,F,64,0.0,True,True,True,3
257343.mp4,0,s3://drivendata-competition-clog-loss/train/257343.mp4,G,70,0.0,True,True,True,2
257583.mp4,0,s3://drivendata-competition-clog-loss/train/257583.mp4,G,91,0.102772,True,True,True,0
257888.mp4,0,s3://drivendata-competition-clog-loss/train/257888.mp4,C,64,0.0,True,True,True,2
258162.mp4,0,s3://drivendata-competition-clog-loss/train/258162.mp4,G,40,0.0,True,True,True,2
259104.mp4,0,s3://drivendata-competition-clog-loss/train/259104.mp4,C,46,0.0,True,True,True,0
259322.mp4,1,s3://drivendata-competition-clog-loss/train/259322.mp4,A,53,1.0,True,True,True,2
259623.mp4,0,s3://drivendata-competition-clog-loss/train/259623.mp4,L,79,0.0,True,True,True,0
259654.mp4,0,s3://drivendata-competition-clog-loss/train/259654.mp4,G,45,0.0,True,True,True,2
260343.mp4,1,s3://drivendata-competition-clog-loss/train/260343.mp4,L,87,0.0,True,True,True,0
261007.mp4,0,s3://drivendata-competition-clog-loss/train/261007.mp4,K,172,0.0,True,True,True,3
261024.mp4,0,s3://drivendata-competition-clog-loss/train/261024.mp4,G,52,0.0,True,True,True,0
261150.mp4,0,s3://drivendata-competition-clog-loss/train/261150.mp4,G,44,0.0,True,True,True,3
261311.mp4,1,s3://drivendata-competition-clog-loss/train/261311.mp4,L,112,0.0,True,True,True,3
262820.mp4,1,s3://drivendata-competition-clog-loss/train/262820.mp4,F,57,0.8412639999999999,True,True,True,0
263506.mp4,0,s3://drivendata-competition-clog-loss/train/263506.mp4,F,57,0.0,True,True,True,1
263971.mp4,1,s3://drivendata-competition-clog-loss/train/263971.mp4,G,54,1.0,True,True,True,2
264501.mp4,1,s3://drivendata-competition-clog-loss/train/264501.mp4,F,52,1.0,True,True,True,2
264918.mp4,1,s3://drivendata-competition-clog-loss/train/264918.mp4,D,33,1.0,True,True,True,0
265042.mp4,0,s3://drivendata-competition-clog-loss/train/265042.mp4,L,50,0.0,True,True,True,3
265263.mp4,0,s3://drivendata-competition-clog-loss/train/265263.mp4,D,59,0.0,True,True,True,1
265675.mp4,0,s3://drivendata-competition-clog-loss/train/265675.mp4,L,63,0.0,True,True,True,0
266098.mp4,1,s3://drivendata-competition-clog-loss/train/266098.mp4,L,63,0.0,True,True,True,4
266336.mp4,0,s3://drivendata-competition-clog-loss/train/266336.mp4,A,69,0.0,True,True,True,4
266749.mp4,1,s3://drivendata-competition-clog-loss/train/266749.mp4,G,68,1.0,True,True,True,0
267305.mp4,0,s3://drivendata-competition-clog-loss/train/267305.mp4,L,61,0.0,True,True,True,1
267510.mp4,1,s3://drivendata-competition-clog-loss/train/267510.mp4,J,61,0.975493,True,True,True,1
267627.mp4,1,s3://drivendata-competition-clog-loss/train/267627.mp4,G,33,0.753999,True,True,True,3
267856.mp4,0,s3://drivendata-competition-clog-loss/train/267856.mp4,E,64,0.0,True,True,True,4
268361.mp4,0,s3://drivendata-competition-clog-loss/train/268361.mp4,J,136,0.0,True,True,True,4
268368.mp4,0,s3://drivendata-competition-clog-loss/train/268368.mp4,F,33,0.0,True,True,True,2
268391.mp4,0,s3://drivendata-competition-clog-loss/train/268391.mp4,M,46,0.0,True,True,True,4
269936.mp4,0,s3://drivendata-competition-clog-loss/train/269936.mp4,M,43,0.0,True,True,True,2
270511.mp4,1,s3://drivendata-competition-clog-loss/train/270511.mp4,G,54,0.8566739999999999,True,True,True,2
271673.mp4,1,s3://drivendata-competition-clog-loss/train/271673.mp4,L,118,0.0,True,True,True,1
271698.mp4,1,s3://drivendata-competition-clog-loss/train/271698.mp4,E,27,0.803988,True,True,True,4
271944.mp4,1,s3://drivendata-competition-clog-loss/train/271944.mp4,G,42,0.753303,True,True,True,4
271995.mp4,1,s3://drivendata-competition-clog-loss/train/271995.mp4,A,73,1.0,True,True,True,3
272070.mp4,1,s3://drivendata-competition-clog-loss/train/272070.mp4,D,62,1.0,True,True,True,1
273531.mp4,1,s3://drivendata-competition-clog-loss/train/273531.mp4,C,80,1.0,True,True,True,3
273594.mp4,0,s3://drivendata-competition-clog-loss/train/273594.mp4,L,72,0.0,True,True,True,3
273703.mp4,1,s3://drivendata-competition-clog-loss/train/273703.mp4,H,34,0.9402209999999999,True,True,True,4
273814.mp4,1,s3://drivendata-competition-clog-loss/train/273814.mp4,L,67,0.0,True,True,True,1
274212.mp4,1,s3://drivendata-competition-clog-loss/train/274212.mp4,L,81,0.0,True,True,True,3
274623.mp4,0,s3://drivendata-competition-clog-loss/train/274623.mp4,J,109,0.0,True,True,True,4
274647.mp4,0,s3://drivendata-competition-clog-loss/train/274647.mp4,F,67,0.0,True,True,True,4
275148.mp4,0,s3://drivendata-competition-clog-loss/train/275148.mp4,G,52,0.0,True,True,True,4
275151.mp4,0,s3://drivendata-competition-clog-loss/train/275151.mp4,C,66,0.0,True,True,True,4
275284.mp4,1,s3://drivendata-competition-clog-loss/train/275284.mp4,F,58,1.0,True,True,True,2
275401.mp4,1,s3://drivendata-competition-clog-loss/train/275401.mp4,G,74,0.767962,True,True,True,1
276393.mp4,1,s3://drivendata-competition-clog-loss/train/276393.mp4,F,35,1.0,True,True,True,4
276601.mp4,0,s3://drivendata-competition-clog-loss/train/276601.mp4,G,27,0.0,True,True,True,3
277246.mp4,0,s3://drivendata-competition-clog-loss/train/277246.mp4,I,48,0.0,True,True,True,2
278174.mp4,1,s3://drivendata-competition-clog-loss/train/278174.mp4,D,89,0.9192299999999999,True,True,True,1
278671.mp4,0,s3://drivendata-competition-clog-loss/train/278671.mp4,A,90,0.0,True,True,True,0
278805.mp4,0,s3://drivendata-competition-clog-loss/train/278805.mp4,F,53,0.0,True,True,True,1
279406.mp4,0,s3://drivendata-competition-clog-loss/train/279406.mp4,F,49,0.0,True,True,True,3
281075.mp4,1,s3://drivendata-competition-clog-loss/train/281075.mp4,G,50,0.774341,True,True,True,1
281322.mp4,1,s3://drivendata-competition-clog-loss/train/281322.mp4,L,79,0.0,True,True,True,2
281726.mp4,1,s3://drivendata-competition-clog-loss/train/281726.mp4,L,45,0.0,True,True,True,0
282390.mp4,0,s3://drivendata-competition-clog-loss/train/282390.mp4,F,53,0.0,True,True,True,3
282666.mp4,1,s3://drivendata-competition-clog-loss/train/282666.mp4,G,72,0.8951680000000001,True,True,True,3
283235.mp4,1,s3://drivendata-competition-clog-loss/train/283235.mp4,A,49,1.0,True,True,True,4
283543.mp4,1,s3://drivendata-competition-clog-loss/train/283543.mp4,G,50,0.8310209999999999,True,True,True,3
283621.mp4,0,s3://drivendata-competition-clog-loss/train/283621.mp4,G,47,0.0,True,True,True,1
285154.mp4,0,s3://drivendata-competition-clog-loss/train/285154.mp4,G,64,0.0,True,True,True,2
286380.mp4,1,s3://drivendata-competition-clog-loss/train/286380.mp4,G,50,0.782254,True,True,True,0
286805.mp4,1,s3://drivendata-competition-clog-loss/train/286805.mp4,J,61,0.44840399999999997,True,True,True,1
287282.mp4,0,s3://drivendata-competition-clog-loss/train/287282.mp4,C,88,0.0,True,True,True,1
287961.mp4,1,s3://drivendata-competition-clog-loss/train/287961.mp4,G,36,1.0,True,True,True,0
288108.mp4,1,s3://drivendata-competition-clog-loss/train/288108.mp4,F,52,0.770961,True,True,True,3
288524.mp4,1,s3://drivendata-competition-clog-loss/train/288524.mp4,M,55,1.0,True,True,True,0
288596.mp4,0,s3://drivendata-competition-clog-loss/train/288596.mp4,M,54,0.0,True,True,True,1
288815.mp4,1,s3://drivendata-competition-clog-loss/train/288815.mp4,F,54,0.9056360000000001,True,True,True,1
289112.mp4,1,s3://drivendata-competition-clog-loss/train/289112.mp4,A,58,0.8234379999999999,True,True,True,1
289126.mp4,1,s3://drivendata-competition-clog-loss/train/289126.mp4,K,57,1.0,True,True,True,3
289695.mp4,1,s3://drivendata-competition-clog-loss/train/289695.mp4,F,38,1.0,True,True,True,1
289777.mp4,0,s3://drivendata-competition-clog-loss/train/289777.mp4,L,102,0.0,True,True,True,1
290497.mp4,1,s3://drivendata-competition-clog-loss/train/290497.mp4,J,50,0.982698,True,True,True,2
290527.mp4,0,s3://drivendata-competition-clog-loss/train/290527.mp4,L,75,0.0,True,True,True,0
290642.mp4,1,s3://drivendata-competition-clog-loss/train/290642.mp4,F,54,0.767443,True,True,True,2
290830.mp4,1,s3://drivendata-competition-clog-loss/train/290830.mp4,M,77,1.0,True,True,True,4
290935.mp4,0,s3://drivendata-competition-clog-loss/train/290935.mp4,F,38,0.0,True,True,True,0
292216.mp4,0,s3://drivendata-competition-clog-loss/train/292216.mp4,L,95,0.0,True,True,True,0
292262.mp4,0,s3://drivendata-competition-clog-loss/train/292262.mp4,L,80,0.0,True,True,True,2
292922.mp4,0,s3://drivendata-competition-clog-loss/train/292922.mp4,A,65,0.0,True,True,True,4
293040.mp4,1,s3://drivendata-competition-clog-loss/train/293040.mp4,L,68,0.0,True,True,True,1
293773.mp4,0,s3://drivendata-competition-clog-loss/train/293773.mp4,F,112,0.0,True,True,True,3
293959.mp4,0,s3://drivendata-competition-clog-loss/train/293959.mp4,L,49,0.0,True,True,True,3
295205.mp4,1,s3://drivendata-competition-clog-loss/train/295205.mp4,E,38,1.0,True,True,True,2
295395.mp4,1,s3://drivendata-competition-clog-loss/train/295395.mp4,G,51,0.861139,True,True,True,2
295961.mp4,0,s3://drivendata-competition-clog-loss/train/295961.mp4,F,49,0.0,True,True,True,0
296116.mp4,1,s3://drivendata-competition-clog-loss/train/296116.mp4,G,78,0.853442,True,True,True,2
296182.mp4,1,s3://drivendata-competition-clog-loss/train/296182.mp4,E,96,1.0,True,True,True,2
296384.mp4,1,s3://drivendata-competition-clog-loss/train/296384.mp4,L,60,0.0,True,True,True,2
297312.mp4,1,s3://drivendata-competition-clog-loss/train/297312.mp4,F,64,0.848908,True,True,True,1
299089.mp4,1,s3://drivendata-competition-clog-loss/train/299089.mp4,G,60,0.749169,True,True,True,4
299162.mp4,0,s3://drivendata-competition-clog-loss/train/299162.mp4,J,100,0.0,True,True,True,0
299261.mp4,1,s3://drivendata-competition-clog-loss/train/299261.mp4,M,38,1.0,True,True,True,3
299421.mp4,0,s3://drivendata-competition-clog-loss/train/299421.mp4,M,52,0.0,True,True,True,4
299515.mp4,1,s3://drivendata-competition-clog-loss/train/299515.mp4,E,58,1.0,True,True,True,3
300945.mp4,1,s3://drivendata-competition-clog-loss/train/300945.mp4,G,105,0.740863,True,True,True,2
301092.mp4,1,s3://drivendata-competition-clog-loss/train/301092.mp4,C,106,0.8335600000000001,True,True,True,1
301612.mp4,1,s3://drivendata-competition-clog-loss/train/301612.mp4,G,127,0.851834,True,True,True,4
301674.mp4,0,s3://drivendata-competition-clog-loss/train/301674.mp4,G,56,0.0,True,True,True,2
301708.mp4,0,s3://drivendata-competition-clog-loss/train/301708.mp4,H,79,0.0,True,True,True,0
302222.mp4,0,s3://drivendata-competition-clog-loss/train/302222.mp4,F,54,0.0,True,True,True,1
302252.mp4,1,s3://drivendata-competition-clog-loss/train/302252.mp4,G,62,0.720953,True,True,True,4
302536.mp4,1,s3://drivendata-competition-clog-loss/train/302536.mp4,J,74,0.895509,True,True,True,0
302935.mp4,0,s3://drivendata-competition-clog-loss/train/302935.mp4,L,86,0.0,True,True,True,2
303108.mp4,0,s3://drivendata-competition-clog-loss/train/303108.mp4,L,135,0.0,True,True,True,4
303398.mp4,1,s3://drivendata-competition-clog-loss/train/303398.mp4,A,49,1.0,True,True,True,1
303400.mp4,1,s3://drivendata-competition-clog-loss/train/303400.mp4,D,39,0.75,True,True,True,3
304378.mp4,1,s3://drivendata-competition-clog-loss/train/304378.mp4,F,47,1.0,True,True,True,4
304408.mp4,1,s3://drivendata-competition-clog-loss/train/304408.mp4,G,57,1.0,True,True,True,3
304670.mp4,0,s3://drivendata-competition-clog-loss/train/304670.mp4,M,92,0.0,True,True,True,1
304944.mp4,0,s3://drivendata-competition-clog-loss/train/304944.mp4,G,62,0.0,True,True,True,4
306212.mp4,0,s3://drivendata-competition-clog-loss/train/306212.mp4,F,53,0.0,True,True,True,3
306515.mp4,1,s3://drivendata-competition-clog-loss/train/306515.mp4,G,61,0.768003,True,True,True,4
306973.mp4,0,s3://drivendata-competition-clog-loss/train/306973.mp4,C,39,0.0,True,True,True,2
307028.mp4,0,s3://drivendata-competition-clog-loss/train/307028.mp4,F,56,0.0,True,True,True,3
308238.mp4,1,s3://drivendata-competition-clog-loss/train/308238.mp4,K,59,1.0,True,True,True,0
308413.mp4,1,s3://drivendata-competition-clog-loss/train/308413.mp4,C,79,1.0,True,True,True,1
308971.mp4,1,s3://drivendata-competition-clog-loss/train/308971.mp4,I,93,0.82632,True,True,True,1
308978.mp4,0,s3://drivendata-competition-clog-loss/train/308978.mp4,J,80,0.0,True,True,True,2
309395.mp4,1,s3://drivendata-competition-clog-loss/train/309395.mp4,G,59,1.0,True,True,True,0
310258.mp4,1,s3://drivendata-competition-clog-loss/train/310258.mp4,G,54,1.0,True,True,True,0
310948.mp4,1,s3://drivendata-competition-clog-loss/train/310948.mp4,L,55,0.0,True,True,True,3
311344.mp4,1,s3://drivendata-competition-clog-loss/train/311344.mp4,G,50,0.779237,True,True,True,4
312237.mp4,0,s3://drivendata-competition-clog-loss/train/312237.mp4,F,80,0.0,True,True,True,0
312273.mp4,1,s3://drivendata-competition-clog-loss/train/312273.mp4,G,44,0.714797,True,True,True,1
312758.mp4,1,s3://drivendata-competition-clog-loss/train/312758.mp4,C,63,1.0,True,True,True,3
313884.mp4,1,s3://drivendata-competition-clog-loss/train/313884.mp4,G,53,1.0,True,True,True,4
314993.mp4,0,s3://drivendata-competition-clog-loss/train/314993.mp4,G,63,0.0,True,True,True,3
315269.mp4,0,s3://drivendata-competition-clog-loss/train/315269.mp4,G,48,0.0,True,True,True,1
315843.mp4,1,s3://drivendata-competition-clog-loss/train/315843.mp4,G,77,1.0,True,True,True,3
316279.mp4,1,s3://drivendata-competition-clog-loss/train/316279.mp4,H,48,1.0,True,True,True,4
316330.mp4,0,s3://drivendata-competition-clog-loss/train/316330.mp4,C,60,0.0,True,True,True,0
316675.mp4,0,s3://drivendata-competition-clog-loss/train/316675.mp4,G,33,0.0,True,True,True,1
316932.mp4,0,s3://drivendata-competition-clog-loss/train/316932.mp4,A,65,0.0,True,True,True,2
317485.mp4,1,s3://drivendata-competition-clog-loss/train/317485.mp4,G,58,1.0,True,True,True,3
318455.mp4,0,s3://drivendata-competition-clog-loss/train/318455.mp4,H,63,0.0,True,True,True,0
319006.mp4,0,s3://drivendata-competition-clog-loss/train/319006.mp4,L,48,0.0,True,True,True,3
319119.mp4,1,s3://drivendata-competition-clog-loss/train/319119.mp4,G,43,1.0,True,True,True,2
319267.mp4,1,s3://drivendata-competition-clog-loss/train/319267.mp4,F,63,1.0,True,True,True,3
319924.mp4,0,s3://drivendata-competition-clog-loss/train/319924.mp4,J,89,0.0,True,True,True,2
320024.mp4,1,s3://drivendata-competition-clog-loss/train/320024.mp4,C,58,1.0,True,True,True,4
320435.mp4,0,s3://drivendata-competition-clog-loss/train/320435.mp4,L,108,0.0,True,True,True,1
320751.mp4,1,s3://drivendata-competition-clog-loss/train/320751.mp4,A,72,1.0,True,True,True,2
321135.mp4,0,s3://drivendata-competition-clog-loss/train/321135.mp4,F,50,0.0,True,True,True,3
321280.mp4,0,s3://drivendata-competition-clog-loss/train/321280.mp4,G,62,0.0,True,True,True,1
321493.mp4,0,s3://drivendata-competition-clog-loss/train/321493.mp4,D,124,0.0,True,True,True,2
321683.mp4,1,s3://drivendata-competition-clog-loss/train/321683.mp4,G,42,0.804045,True,True,True,4
322092.mp4,0,s3://drivendata-competition-clog-loss/train/322092.mp4,L,98,0.0,True,True,True,4
322850.mp4,0,s3://drivendata-competition-clog-loss/train/322850.mp4,G,54,0.0,True,True,True,4
323156.mp4,1,s3://drivendata-competition-clog-loss/train/323156.mp4,L,59,0.0,True,True,True,3
323558.mp4,1,s3://drivendata-competition-clog-loss/train/323558.mp4,L,70,0.0,True,True,True,3
323788.mp4,0,s3://drivendata-competition-clog-loss/train/323788.mp4,G,40,0.0,True,True,True,0
324589.mp4,0,s3://drivendata-competition-clog-loss/train/324589.mp4,G,44,0.0,True,True,True,1
324714.mp4,1,s3://drivendata-competition-clog-loss/train/324714.mp4,G,52,1.0,True,True,True,3
325087.mp4,0,s3://drivendata-competition-clog-loss/train/325087.mp4,A,55,0.0,True,True,True,2
325423.mp4,0,s3://drivendata-competition-clog-loss/train/325423.mp4,I,58,0.0,True,True,True,3
325678.mp4,0,s3://drivendata-competition-clog-loss/train/325678.mp4,G,58,0.0,True,True,True,3
326450.mp4,0,s3://drivendata-competition-clog-loss/train/326450.mp4,G,66,0.0,True,True,True,2
327423.mp4,0,s3://drivendata-competition-clog-loss/train/327423.mp4,F,68,0.0,True,True,True,4
327461.mp4,0,s3://drivendata-competition-clog-loss/train/327461.mp4,G,64,0.0,True,True,True,3
327542.mp4,1,s3://drivendata-competition-clog-loss/train/327542.mp4,L,53,0.0,True,True,True,1
328133.mp4,1,s3://drivendata-competition-clog-loss/train/328133.mp4,M,42,0.754121,True,True,True,2
328786.mp4,1,s3://drivendata-competition-clog-loss/train/328786.mp4,L,62,0.0,True,True,True,4
328969.mp4,1,s3://drivendata-competition-clog-loss/train/328969.mp4,I,61,0.755668,True,True,True,2
329631.mp4,0,s3://drivendata-competition-clog-loss/train/329631.mp4,F,53,0.0,True,True,True,1
330759.mp4,0,s3://drivendata-competition-clog-loss/train/330759.mp4,G,57,0.0637342,True,True,True,0
331187.mp4,1,s3://drivendata-competition-clog-loss/train/331187.mp4,J,72,0.12465799999999999,True,True,True,1
332686.mp4,0,s3://drivendata-competition-clog-loss/train/332686.mp4,G,59,0.0,True,True,True,0
332773.mp4,1,s3://drivendata-competition-clog-loss/train/332773.mp4,G,44,1.0,True,True,True,2
332943.mp4,0,s3://drivendata-competition-clog-loss/train/332943.mp4,G,35,0.0,True,True,True,2
333876.mp4,0,s3://drivendata-competition-clog-loss/train/333876.mp4,F,24,0.0,True,True,True,0
334101.mp4,0,s3://drivendata-competition-clog-loss/train/334101.mp4,G,56,0.0,True,True,True,2
334166.mp4,0,s3://drivendata-competition-clog-loss/train/334166.mp4,G,41,0.0,True,True,True,0
334780.mp4,1,s3://drivendata-competition-clog-loss/train/334780.mp4,I,67,0.8483200000000001,True,True,True,1
335913.mp4,1,s3://drivendata-competition-clog-loss/train/335913.mp4,G,62,0.7487739999999999,True,True,True,2
335988.mp4,1,s3://drivendata-competition-clog-loss/train/335988.mp4,L,109,0.0,True,True,True,3
336033.mp4,1,s3://drivendata-competition-clog-loss/train/336033.mp4,G,54,0.693498,True,True,True,0
336158.mp4,0,s3://drivendata-competition-clog-loss/train/336158.mp4,H,49,0.0,True,True,True,2
